name,dea_code,schedule,narcotic,other_names,source,source_url,raw_text,fetched_at
Butorphanol,9720,IV,N,Stadol; Stadol NS; Torbugesic; Torbutrol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Butorphanol 9720 IV N Stadol; Stadol NS; Torbugesic; Torbutrol,2026-04-24T17:24:50+00:00
Butylone,7541,I,N,"bk-MBDB; 1-(1,3-benzodioxol-5-yl)-2- (methylamino)butan-1-one (Positional Isomers: dimethylone (bk-MDDMA; MDDMC), N,N-dimethyl-3,4- methylenedioxycathinone)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Butylone 7541 I N bk-MBDB; 1-(1,3-benzodioxol-5-yl)-2- (methylamino)butan-1-one (Positional Isomers: dimethylone (bk-MDDMA; MDDMC), N,N-dimethyl-3,4- methylenedioxycathinone)",2026-04-24T17:24:50+00:00
Butyryl Fentanyl,9822,I,Y,N-(1-Phenethylpiperidin-4-yl)-N-phenylbutyramide; N- (1-phenethylpiperidin-4-yl)-N-phenylbutanamide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Butyryl Fentanyl 9822 I Y N-(1-Phenethylpiperidin-4-yl)-N-phenylbutyramide; N- (1-phenethylpiperidin-4-yl)-N-phenylbutanamide,2026-04-24T17:24:50+00:00
"Calusterone (7β,17α-dimethyl-17β-hydroxyandrost-4-en-3-one)",4000,III,N,Methosarb,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Calusterone (7β,17α-dimethyl-17β-hydroxyandrost-4- 4000 III N Methosarb en-3-one)",2026-04-24T17:24:50+00:00
Camazepam,2749,IV,N,Albego; Limpidon; Paxor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Camazepam 2749 IV N Albego; Limpidon; Paxor,2026-04-24T17:24:50+00:00
Cannabimimetic agents,7000,I,N,Any substance meeting the definition of cannabimimetic agent as set forth in 21 CFR § 1308.11(g),DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cannabimimetic agents 7000 I N Any substance meeting the definition of cannabimimetic agent as set forth in 21 CFR § 1308.11(g),2026-04-24T17:24:50+00:00
Carfentanil,9743,II,Y,Wildnil,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Carfentanil 9743 II Y Wildnil,2026-04-24T17:24:50+00:00
Carisoprodol,8192,IV,N,Soma,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Carisoprodol 8192 IV N Soma,2026-04-24T17:24:50+00:00
Cathine,1230,IV,N,"Constituent of ""Khat"" plant; (+)-norpseudoephedrine",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Cathine 1230 IV N Constituent of ""Khat"" plant; (+)-norpseudoephedrine",2026-04-24T17:24:50+00:00
Cathinone,1235,I,N,"Constituent of ""Khat"" plant",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Cathinone 1235 I N Constituent of ""Khat"" plant",2026-04-24T17:24:50+00:00
Cenobamate ([(1R)-1-(2-chlorophenyl)-2-(tetrazol-2-yl)ethyl]carbamate),2720,V,N,"2H-Tetrazole-2-ethanol, alpha-(2-chlorophenyl)-, carbamate (ester), (alphaR)-; carbamic acid ®-(+)-1- (2-chlorophenyl)-2-(2H-tetrazol-2-yl)ethyl ester)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Cenobamate ([(1R)-1-(2-chlorophenyl)-2-(tetrazol-2- 2720 V N 2H-Tetrazole-2-ethanol, alpha-(2-chlorophenyl)-, yl)ethyl]carbamate) carbamate (ester), (alphaR)-; carbamic acid ®-(+)-1- (2-chlorophenyl)-2-(2H-tetrazol-2-yl)ethyl ester)",2026-04-24T17:24:50+00:00
Chloral betaine,2460,IV,N,Beta Chlor,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Chloral betaine 2460 IV N Beta Chlor,2026-04-24T17:24:50+00:00
Chloral hydrate,2465,IV,N,Noctec,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Chloral hydrate 2465 IV N Noctec,2026-04-24T17:24:50+00:00
Chlordiazepoxide,2744,IV,N,Librium; Libritabs; Limbitrol; SK-Lygen,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Chlordiazepoxide 2744 IV N Librium; Libritabs; Limbitrol; SK-Lygen,2026-04-24T17:24:50+00:00
Chlorhexadol,2510,III,N,Mechloral; Mecoral; Medodorm; Chloralodol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Chlorhexadol 2510 III N Mechloral; Mecoral; Medodorm; Chloralodol,2026-04-24T17:24:50+00:00
Chlorphentermine,1645,III,N,Pre-Sate; Lucofen; Apsedon; Desopimon,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Chlorphentermine 1645 III N Pre-Sate; Lucofen; Apsedon; Desopimon,2026-04-24T17:24:50+00:00
Clobazam,2751,IV,N,Urbadan; Urbanyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clobazam 2751 IV N Urbadan; Urbanyl,2026-04-24T17:24:50+00:00
Clonazepam,2737,IV,N,"Klonopin; Clonopin Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 9 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Clonazepam 2737 IV N Klonopin; Clonopin Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 9 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"Clonazolam (6-(2-chlorophenyl)-1-methyl-8-nitro-4H-benzo[f][1,2,4]triazolo[4,3-a][1,4]diazepine)",2786,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Clonazolam (6-(2-chlorophenyl)-1-methyl-8-nitro-4H- 2786 I N benzo[f][1,2,4]triazolo[4,3-a][1,4]diazepine)",2026-04-24T17:24:50+00:00
Clonitazene,9612,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clonitazene 9612 I Y,2026-04-24T17:24:50+00:00
Clorazepate,2768,IV,N,Tranxene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clorazepate 2768 IV N Tranxene,2026-04-24T17:24:50+00:00
Clortermine,1647,III,N,Voranil,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clortermine 1647 III N Voranil,2026-04-24T17:24:50+00:00
Clostebol (4-chloro-17β-hydroxyandrost-4-en-3-one),4000,III,N,Alfa-Trofodermin; Clostene; 4-chlorotestosterone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clostebol (4-chloro-17β-hydroxyandrost-4-en-3-one) 4000 III N Alfa-Trofodermin; Clostene; 4-chlorotestosterone,2026-04-24T17:24:50+00:00
Clotiazepam,2752,IV,N,Trecalmo; Rize; Clozan; Veratran,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Clotiazepam 2752 IV N Trecalmo; Rize; Clozan; Veratran,2026-04-24T17:24:50+00:00
Cloxazolam,2753,IV,N,Akton; Lubalix; Olcadil; Sepazon,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cloxazolam 2753 IV N Akton; Lubalix; Olcadil; Sepazon,2026-04-24T17:24:50+00:00
Coca Leaves,9040,II,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Coca Leaves 9040 II Y,2026-04-24T17:24:50+00:00
Cocaine,9041,II,Y,Methyl benzoylecgonine; Crack,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cocaine 9041 II Y Methyl benzoylecgonine; Crack,2026-04-24T17:24:50+00:00
Codeine,9050,II,Y,Morphine methyl ester; methyl morphine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Codeine 9050 II Y Morphine methyl ester; methyl morphine,2026-04-24T17:24:50+00:00
Codeine & isoquinoline alkaloid 90 mg/du,9803,III,Y,Codeine with papaverine or noscapine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Codeine & isoquinoline alkaloid 90 mg/du 9803 III Y Codeine with papaverine or noscapine,2026-04-24T17:24:50+00:00
Codeine combination product 90 mg/du,9804,III,Y,Empirin; Fiorinal; Tylenol; ASA or APAP w/codeine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Codeine combination product 90 mg/du 9804 III Y Empirin; Fiorinal; Tylenol; ASA or APAP w/codeine,2026-04-24T17:24:50+00:00
Codeine methylbromide,9070,I,Y,Codeine preparations - 200 mg/(100 ml or 100 gm) V Y Cosanyl; Robitussin A-C; Cheracol; Cerose; Pediacof,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Codeine methylbromide 9070 I Y Codeine preparations - 200 mg/(100 ml or 100 gm) V Y Cosanyl; Robitussin A-C; Cheracol; Cerose; Pediacof,2026-04-24T17:24:50+00:00
Codeine-N-oxide,9053,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Codeine-N-oxide 9053 I Y,2026-04-24T17:24:50+00:00
"CP-47,497 (5-(1,1-Dimethylheptyl)-2-[(1R,3S)-3-hydroxycyclohexy]-phenol)",7000,I,N,Prior drug code 7297 under Synthetic Drug Abuse Prevention Act; consolidated to 7000 under 91 FR 2297,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"CP-47,497 (5-(1,1-Dimethylheptyl)-2-[(1R,3S)-3- 7000 I N Prior drug code 7297 under Synthetic Drug Abuse hydroxycyclohexy]-phenol) Prevention Act; consolidated to 7000 under 91 FR 2297",2026-04-24T17:24:50+00:00
"CP-47,497 C8 Homologue (5-(1,1-dimethyloctyl)-2-[(1R,3S)3-hydroxycyclohexyl]-phenol)",7000,I,N,Prior drug code 7298 under Synthetic Drug Abuse Prevention Act; consolidated to 7000 under 91 FR 2297,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"CP-47,497 C8 Homologue (5-(1,1-dimethyloctyl)-2- 7000 I N Prior drug code 7298 under Synthetic Drug Abuse [(1R,3S)3-hydroxycyclohexyl]-phenol) Prevention Act; consolidated to 7000 under 91 FR 2297",2026-04-24T17:24:50+00:00
Crotonyl fentanyl ((E)-N-(1-phenethylpiperidin-4-yl)-N-phenylbut-2-enamide),9844,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Crotonyl fentanyl ((E)-N-(1-phenethylpiperidin-4-yl)-N- 9844 I Y phenylbut-2-enamide),2026-04-24T17:24:50+00:00
"CUMYL-PEGACLONE (5-pentyl-2-(2-phenylpropan-2-yl)pyrido[4,3-b]indol-1-one)",7093,I,N,CUMYL-PEGACLONE; SGT-151,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"CUMYL-PEGACLONE (5-pentyl-2-(2-phenylpropan-2- 7093 I N CUMYL-PEGACLONE; SGT-151 yl)pyrido[4,3-b]indol-1-one)",2026-04-24T17:24:50+00:00
Cyclopentyl fentanyl,9847,I,Y,N-(1-Phenethylpiperidin-4-yl)-N- phenylcyclopentanecarboxamide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cyclopentyl fentanyl 9847 I Y N-(1-Phenethylpiperidin-4-yl)-N- phenylcyclopentanecarboxamide,2026-04-24T17:24:50+00:00
Cyclopropyl Fentanyl,9845,I,Y,N-(1-Phenethylpiperidin-4-yl)-N- phenylcyclopropanecarboxamide,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cyclopropyl Fentanyl 9845 I Y N-(1-Phenethylpiperidin-4-yl)-N- phenylcyclopropanecarboxamide,2026-04-24T17:24:50+00:00
Cyprenorphine,9054,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Cyprenorphine 9054 I Y,2026-04-24T17:24:50+00:00
Daridorexant ([(S)-2-(5-chloro-4-methyl-1H,2410,IV,N,"QUVIVIQ benzo[d]imidazol-2-yl)-2methylpyrrolidin-1-yl](5- methoxy-2-(2H-1,2,3-triazol-2-yl)phenyl)methanone)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Daridorexant ([(S)-2-(5-chloro-4-methyl- 2410 IV N QUVIVIQ 1H benzo[d]imidazol-2-yl)-2methylpyrrolidin-1-yl](5- methoxy-2-(2H-1,2,3-triazol-2-yl)phenyl)methanone)",2026-04-24T17:24:50+00:00
"Dehydrochloromethyltestosterone (4-chloro-17β-hydroxy-17α-methyl-androst-1,4-dien-3-one)",4000,III,N,Oral-Turinabol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Dehydrochloromethyltestosterone (4-chloro-17β- 4000 III N Oral-Turinabol hydroxy-17α-methyl-androst-1,4-dien-3-one)",2026-04-24T17:24:50+00:00
Delorazepam,2754,IV,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Delorazepam 2754 IV N,2026-04-24T17:24:50+00:00
Desomorphine,9055,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Desomorphine 9055 I Y,2026-04-24T17:24:50+00:00
Desoxymethyltestosterone (17α-methyl-5α-androst-2-en-17β-ol),4000,III,N,Madol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Desoxymethyltestosterone (17α-methyl-5α-androst-2- 4000 III N Madol en-17β-ol),2026-04-24T17:24:50+00:00
Dextromoramide,9613,I,Y,Palfium; Jetrium; Narcolo,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dextromoramide 9613 I Y Palfium; Jetrium; Narcolo,2026-04-24T17:24:50+00:00
Dextropropoxyphene dosage forms,9278,IV,Y,"Darvon; propoxyphene; Darvocet; Propacet Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 10 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Dextropropoxyphene dosage forms 9278 IV Y Darvon; propoxyphene; Darvocet; Propacet Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 10 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"Dextropropoxyphene, bulk (non-dosage forms)",9273,II,Y,Propoxyphene,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Dextropropoxyphene, bulk (non-dosage forms) 9273 II Y Propoxyphene",2026-04-24T17:24:50+00:00
Diampromide,9615,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Diampromide 9615 I Y,2026-04-24T17:24:50+00:00
Diazepam,2765,IV,N,Valium; Diastat,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Diazepam 2765 IV N Valium; Diastat,2026-04-24T17:24:50+00:00
Dichloralphenazone,2467,IV,N,Midrin; dichloralantipyrine,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dichloralphenazone 2467 IV N Midrin; dichloralantipyrine,2026-04-24T17:24:50+00:00
"Diclazepam (7-chloro-5-(2-chloro-5-(2-chlorophenyl)-1-methyl-1,3-dihydro-2H-benzo[e][1,4]diazepin-2-one)",2789,I,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Diclazepam (7-chloro-5-(2-chloro-5-(2-chlorophenyl)-1- 2789 I N methyl-1,3-dihydro-2H-benzo[e][1,4]diazepin-2-one)",2026-04-24T17:24:50+00:00
Diethylpropion,1610,IV,N,Tenuate; Tepanil,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Diethylpropion 1610 IV N Tenuate; Tepanil,2026-04-24T17:24:50+00:00
Diethylthiambutene,9616,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Diethylthiambutene 9616 I Y,2026-04-24T17:24:50+00:00
Diethyltryptamine,7434,I,N,"DET, N,N-diethyltryptamine (Positional Isomer: N-Methyl-N-isopropyltryptamine (MiPT))",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Diethyltryptamine 7434 I N DET, N,N-diethyltryptamine (Positional Isomer: N-Methyl-N-isopropyltryptamine (MiPT))",2026-04-24T17:24:50+00:00
Difenoxin,9168,I,Y,Lyspafen,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Difenoxin 9168 I Y Lyspafen,2026-04-24T17:24:50+00:00
Difenoxin 1 mg/25 ug AtSO4/du,9167,IV,Y,Motofen Difenoxin preparations - 0.5 mg/25 ug AtSO4/du V Y Motofen,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Difenoxin 1 mg/25 ug AtSO4/du 9167 IV Y Motofen Difenoxin preparations - 0.5 mg/25 ug AtSO4/du V Y Motofen,2026-04-24T17:24:50+00:00
Dihydrocodeine,9120,II,Y,Didrate; Parzone,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dihydrocodeine 9120 II Y Didrate; Parzone,2026-04-24T17:24:50+00:00
Dihydrocodeine combination product 90 mg/du,9807,III,Y,"Synalgos-DC; Compal Dihydrocodeine preparations 100mg/(100 ml or 100 V Y Cophene-S, various others gm)",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Dihydrocodeine combination product 90 mg/du 9807 III Y Synalgos-DC; Compal Dihydrocodeine preparations 100mg/(100 ml or 100 V Y Cophene-S, various others gm)",2026-04-24T17:24:50+00:00
Dihydroetorphine,9334,II,Y,DHE,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dihydroetorphine 9334 II Y DHE,2026-04-24T17:24:50+00:00
Dihydromorphine,9145,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dihydromorphine 9145 I Y,2026-04-24T17:24:50+00:00
Dimenoxadol,9617,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dimenoxadol 9617 I Y,2026-04-24T17:24:50+00:00
Dimepheptanol,9618,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dimepheptanol 9618 I Y,2026-04-24T17:24:50+00:00
Dimethylthiambutene,9619,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dimethylthiambutene 9619 I Y,2026-04-24T17:24:50+00:00
Dimethyltryptamine,7435,I,N,DMT,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dimethyltryptamine 7435 I N DMT,2026-04-24T17:24:50+00:00
Dioxaphetyl butyrate,9621,I,Y,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dioxaphetyl butyrate 9621 I Y,2026-04-24T17:24:50+00:00
Diphenoxylate,9170,II,Y,Diphenoxylate preparations 2.5 mg/25 ug AtSO4 V Y Lomotil; Logen,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Diphenoxylate 9170 II Y Diphenoxylate preparations 2.5 mg/25 ug AtSO4 V Y Lomotil; Logen,2026-04-24T17:24:50+00:00
Dipipanone,9622,I,Y,Dipipan; phenylpiperone HCl; Diconal; Wellconal,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dipipanone 9622 I Y Dipipan; phenylpiperone HCl; Diconal; Wellconal,2026-04-24T17:24:50+00:00
Dronabinol (synthetic) in sesame oil in soft gelatin,7369,III,N,Marinol; synthetic THC in sesame oil/soft gelatin as capsule as approved by FDA approved by FDA,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dronabinol (synthetic) in sesame oil in soft gelatin 7369 III N Marinol; synthetic THC in sesame oil/soft gelatin as capsule as approved by FDA approved by FDA,2026-04-24T17:24:50+00:00
Dronabinol in an oral solution in a drug product,7365,II,N,Syndros approved for marketing by the U.S. Food and Drug Administration,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Dronabinol in an oral solution in a drug product 7365 II N Syndros approved for marketing by the U.S. Food and Drug Administration,2026-04-24T17:24:50+00:00
Drostanolone (17β-hydroxy-2α-methyl-5α-androstan-3-one),4000,III,N,Drolban; Masterid; Permastril,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Drostanolone (17β-hydroxy-2α-methyl-5α-androstan-3- 4000 III N Drolban; Masterid; Permastril one),2026-04-24T17:24:50+00:00
Drotebanol,9335,I,Y,Metebanyl; oxymethebanol,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Drotebanol 9335 I Y Metebanyl; oxymethebanol,2026-04-24T17:24:50+00:00
Ecgonine,9180,II,Y,"Cocaine precursor, in Coca leaves",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Ecgonine 9180 II Y Cocaine precursor, in Coca leaves",2026-04-24T17:24:50+00:00
Eluxadoline,9725,IV,N,VIBERZI,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Eluxadoline 9725 IV N VIBERZI,2026-04-24T17:24:50+00:00
Embutramide,2020,III,N,Tributane,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Embutramide 2020 III N Tributane,2026-04-24T17:24:50+00:00
Estazolam,2756,IV,N,"ProSom; Domnamid; Eurodin; Nuctalon Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 11 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Estazolam 2756 IV N ProSom; Domnamid; Eurodin; Nuctalon Abbreviations: ""NARC"" = Narcotic, ""CSA SCH"" = CSA Schedule, ""CSCN"" = Controlled Substance Code Number Controlled Substances - Alphabetical Order 08-Apr-26 Page 11 of 23 CSA SUBSTANCE CSCN SCH NARC OTHER NAMES",2026-04-24T17:24:50+00:00
"Estra-4,9,11-triene-3,17-dione",4000,III,N,,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Estra-4,9,11-triene-3,17-dione 4000 III N",2026-04-24T17:24:50+00:00
Ethchlorvynol,2540,IV,N,Placidyl,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Ethchlorvynol 2540 IV N Placidyl,2026-04-24T17:24:50+00:00
Ethinamate,2545,IV,N,Valmid; Valamin,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,Ethinamate 2545 IV N Valmid; Valamin,2026-04-24T17:24:50+00:00
"Ethyl 2-(1-(5-fluoropentyl)-1H-indazole-3-carboxamido)-3,3-dimethylbutanoate",7036,I,N,5F-EDMB-PINACA,DEA Orange Book (c_cs_alpha.pdf),https://www.deadiversion.usdoj.gov/schedules/orangebook/c_cs_alpha.pdf,"Ethyl 2-(1-(5-fluoropentyl)-1H-indazole-3-carboxamido)- 7036 I N 5F-EDMB-PINACA 3,3-dimethylbutanoate",2026-04-24T17:24:50+00:00
